nro.;Case de Prueba;price;currencyType;informationLabel;color;buttonLabel;section;description;title;instruction;imageUrl;logoUrl;code;disclaimer;typeCode;startTime;endTime;enabled;status;lstDealCategory;lstDealCondition;commerceReference;createdUser;codigo;codbody;rtoken
68;Registrar promocion con enabled caracteres especiales - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;#&$#;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
69;Registrar promocion con enabled menor a carateres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;t;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
70;Registrar promocion con enabled mayor a carateres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;trueE;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
71;Registrar promocion con status en blanco - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
72;Registrar promocion con status caracteres especiales - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;#$;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
73;Registrar promocion con status menor a carateres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;0;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
74;Registrar promocion con status mayor a carateres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1.00E+13;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
75;Registrar promocion con lstDealCategory en blanco - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;;"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
76;Registrar promocion con lstDealCategory caracteres especiales - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""#$&$#&*+-*&$#*&$&#$#$#$&$&$#$&$#$&$#""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
77;Registrar promocion con lstDealCategory menor a caracteres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
78;Registrar promocion con lstDealCategory mayor a caracteres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000r32rwet34tewt34tweett34t""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
79;Registrar promocion con lstDealCondition en blanco - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";;"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
80;Registrar promocion con lstDealCondition caracteres especiales - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""S#$&*-*+*&$#$"";
      ""iconUrl"": ""$#&++*://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
81;Registrar promocion con lstDealCondition menor a caracteres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""So"";
      ""iconUrl"": ""hd""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
82;Registrar promocion con lstDealCondition mayor a caracteres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""h0% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuentosshttps://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5https://fi""
    }
  ]";;923456723-qafjf-414sffs;400;;
83;Registrar promocion con commerceReference en blanco - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";;923456723-qafjf-414sffs;400;;
84;Registrar promocion con commerceReference caracteres especiales - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""#$&+*$#&$#+**$##$$-*%4#4*$#"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""#&$&#&-&6$#-&$#-&4#""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
85;Registrar promocion con commerceReference menor a caracteres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
86;Registrar promocion con commerceReference mayor a caracteres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-4466554400000e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-4466554400000e8400-e29b-41d4-a716-4466554400000e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
87;Registrar promocion con createdUser en blanco - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";;400;;
